index,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,salary-class
276_a, teagan, rankine,14, bisdee street, geegeela, wagaman,5046, nsw,19111101,2924957,<=50K
277_a, cameron, covino,1, tristania street, maroochydore palm holiday vllge, ringwood,3124, vic,19961020,1101576,>50K
278_a, silas, peacey,31, maclean street, backacres, tuart hill,7315, nsw,19271020,3896198,>50K
279_a, abbey, blake,29, mcginness street, brae view, northbridge,2176, nsw,19000518,1997842,<=50K
280_a, sebastian, virgen,23, samuels crescent, lockwood, botany,2168, sa,19590226,5424453,>50K
281_a, dale, wardle,10, lynch street, retirement village, berwick,2450, nsw,19521120,4429999,<=50K
282_a, harrison, gwatking,38, fitchett street, ballyboy, crescent head,2290, wa,19480120,7888720,<=50K
283_a, evangelia, reid,21, conigrave place, greglea village, arundel,2115, nsw,19461128,8197072,<=50K
284_a, ashleigh, toseland,3, hansen circuit, tudor, mawson,3199, nsw,19450929,8704900,<=50K
285_a, briana, radic,5, sullivan crescent, glocacjorra, woy woy,2540, nsw,19390401,1567566,>50K
286_a, wade, ayres,1073, foxlow close, shepherds hill, shellharbour,3342, vic,19190531,1951605,<=50K
287_a, harry, mincher,123, moorhouse street, lindsey rise, lakemba,3194, nsw,19400809,4718150,<=50K
288_a, nathan, lowe,13, de garis place, browne's reef, keysborough,5280, vic,19530505,1960163,<=50K
289_a, kira, jolly,37, harkness street, tasman nursing home, vincentia,5092, qld,19820827,8549144,<=50K
290_a, joshua, stegemann,90, tinderry circuit, lochlees, west croydon,6152, wa,19110706,2523185,<=50K
291_a, hayley, green,1, pollock street, halls of residence monash university, belmont north,3400, nsw,19400731,7043912,<=50K
292_a, connor, grimm,10, chuculba crescent, the rocks, geneva,4115, nsw,19940907,1898580,<=50K
293_a, shane, truman,10, feint street, dodonaea wing, cudgewa,4878, qld,19860610,7595918,>50K
294_a, briley, algo,6, o'hara close, wandearah, moorabbin,4109, vic,19070711,9288363,<=50K
295_a, koben, lavender,146, carroll street, allman court, terrigal,3150, qld,19231022,1299977,>50K
296_a, isaac, white,1, proctor street, bringalong, campbell town,4215, vic,19220903,3731633,<=50K
297_a, john, azarovsky,5, heagney crescent, meadowvale village, avoca beach,4561, qld,19550121,9607370,<=50K
298_a, oliver, broxam,17, goodhart crescent, pinda, hoppers crossing,2162, vic,19850922,9997534,<=50K
299_a, jack, mchenry,27, northbourne avenue, rmbl 572, rosewhite,3194, nsw,19820525,5047167,>50K
300_a, petreece, stanley,76, sturt avenue, villa 444 the village glen, dianella,4103, vic,19880706,2041722,<=50K
301_a, alyssa, bishop,17, gairdner circuit, fairbank, toolleen,5107, qld,19160116,9549772,>50K
302_a, emmet, mcgregor,3, breona place, park lane estate, bundaberg,3108, vic,19250615,8844261,<=50K
303_a, chloe, nappo,3, balonne street, brindabella specialist centre, carnegie,2068, wa,19940201,8222350,<=50K
304_a, jacqueline, lukomski,20, hopetoun circuit, rockview, sandgate,4879, vic,19491217,5521985,<=50K
305_a, alexandra, browne,23, maribyrnong avenue, rylington park, mill park,7316, nsw,19051020,8464040,<=50K
306_a, caleb, matthews,5, clift crescent, tantallon, cairns,2480, nsw,19260714,7747714,<=50K
307_a, georgia, wilde,27, maclagan street, redwood village, caulfield,6210, nsw,19311204,6807905,<=50K
308_a, jordan, knappstein,128, byrne street, abervle ret vllge, brighton,3939, vic,19810713,7468737,<=50K
309_a, holly, brain,12, mactier place, ballow chambers, beveridge,7184, wa,19541018,2226517,<=50K
310_a, lachlan, walley,8, hancock street, the meadows, tarnma,2208, nsw,19680816,4908189,<=50K
311_a, bethanie, aspinall,4, threlfall street, ripon estate, old bar,4223, sa,19520712,2537130,<=50K
312_a, rhys, aldous,1, tauss place, lochs, lake conjola,3165, sa,19661109,8363450,>50K
313_a, thomas, petersen,16, couvreur street, kimberley land caravan park, toorak,5049, nsw,19211030,9215248,<=50K
314_a, reuben, wilde,6, smiths road, birks harbour, condon,2157, nsw,19250925,7365425,<=50K
315_a, isabella, atsaves,4, britton place, johamenline, paralowie,2675, qld,19680120,2551717,<=50K
316_a, serena, amiet,13, provis place, curtin house, sylvania,3183, wa,19490226,4395194,>50K
317_a, emiily, magazin,4, bragg street, oroonaka station, mckinnon,3218, nsw,19360621,5090679,<=50K
318_a, luke, rundle,9, temperley street, thistledoo, toowoomba,2710, vic,19130526,3612651,<=50K
319_a, joel, ikonomou,42, mac george place, kelindy ridge, roger river,2464, vic,19620317,9954720,>50K
320_a, hannah, lowe,246, nanda place, sec 247, orange,2263, qld,19120709,3967073,>50K
321_a, luke, thorpe,9, ballard place, kempfield, tweed heads,4501, wa,19031124,2729127,<=50K
322_a, lewis, blewett,6, conigrave place, koonongal, maryborough,3034, nsw,19381130,5041611,<=50K
323_a, jackson, browne,5, byrnes place, whyworry, cardiff,2750, nsw,19200705,4648529,<=50K
324_a, montana, vorrasi,62, maribyrnong avenue, civic centre, kemblawarra,3073, vic,19490822,9668770,<=50K
325_a, alana, leoni,185, beazley crescent, applewoods, gunbower,2880, nsw,19601111,5530977,<=50K
326_a, jessica, morcom,5, woolner circuit, eleiwah street, boyne island,4849, nsw,19891212,4911053,<=50K
327_a, jessica, bloomfield,45, spofforth street, fleetview, warburton,3401, wa,19700426,7161678,<=50K
328_a, kirra, gaskni,15, lawley xtreet, jodayne, auburn,4034, vic,19901111,6678103,<=50K
329_a, kadin, drechsler,21, bednall place, walhalla, donnybrook,3108, vic,19690504,5005903,<=50K
330_a, jessica, myles,44, streeton drive, creston, preston,2176, nsw,19220810,9336520,>50K
331_a, casey, berryman,17, raymond street, tourist park, toowoomba,3350, vic,19760314,6868434,>50K
332_a, lawson, clarke,37, damala street, yooringa, northbridge,4053, qld,19310321,7535564,<=50K
333_a, phoebe, green,200, pasley place, old timers south, murray bridge,7008, tas,19840427,1594811,<=50K
334_a, elizabeth, nguyen,1, scattergood place, lakeside gardens tallwoods village, marks point,2226, nsw,19890913,7108402,<=50K
335_a, alissa, matthews,91, lawrence wackett crescent, hamilton, golden grove,3971, qld,19511026,6829701,<=50K
336_a, michaela, dicaterina,15, corrigan place, tarlinup, camp hill,2097, qld,19711121,2602748,<=50K
337_a, timothy, herbert,141, garanya street, littlemount, newcomb,2560, nsw,19940103,2286426,<=50K
338_a, alexander, pringle,14, evelyn owen crescent, seabank building, condell park,3214, qld,19630720,5377231,>50K
339_a, grace, steinert,26, miller street, ulabri, hurlstone park,4184, nsw,19190728,3388647,<=50K
340_a, william, waller,61, henry melville crescent, river mews, woodlands,3020, vic,19080507,1633502,<=50K
341_a, emiily, ottens,1, albermarle place, yarrabee, parkdale,3350, nsw,19720507,9041875,>50K
342_a, indiana, blackwell,11, tytherleigh street, arabian stud kelkette park, glenmore park,3930, wa,19740505,3849955,<=50K
343_a, mackenzie, nurse,616, howie court, argyle garden, coober pedy,2750, sa,19001118,1218002,<=50K
344_a, liam, wilkins,42, jansz crescent, glebe retirement villa, elsternwick,4812, sa,19710329,2709642,<=50K
345_a, kelsey, mullner,6, paterick place, warwillah, bibra lake,3064, nsw,19990725,5762904,>50K
346_a, alexandra, stephenson,140, swinden street, karlindi, woodcroft,3940, vic,19940926,8200640,<=50K
347_a, eliza, fullerton,39, theodore street, braeburn, emerald,3193, vic,19351215,5255726,<=50K
348_a, annabel, webb,58, baynton street, droubalgie, auburn,2170, nsw,19870124,7774213,<=50K
349_a, lachlan, waller,25, hosking place, lotus lodge hostel, carole park,3138, nsw,19550307,8974046,>50K
350_a, charlotte, chappel,112, handasyde street, blue springs, cranbourne west,4740, qld,19420926,1372441,<=50K
351_a, jaime, neville,100, finniss crescent, vincent court, wanneroo,3941, qld,19721219,1699577,<=50K
352_a, harrison, kaldy,9, brunton street, eden park, casula,3805, vic,19340410,6596475,<=50K
353_a, kody, white,245, duncan street, clear vreek, thornlie,2673, sa,19300609,7857052,<=50K
354_a, emiily, jeffries,16, giles street, frank jeffrey hostel, ferndale,2031, sa,19741222,2024381,>50K
355_a, isabelle, creagh,52, boddington crescent, culgoa, oaklands park,2259, wa,19600302,7587367,<=50K
356_a, maliah, statham,13, ligertwood street, torbanlea, ballarat,6102, nsw,19070424,7289820,<=50K
357_a, isabelle, worsley,422, curlewis crescent, james milson retrmnt vlge, highbury,3131, nsw,19150413,5296567,<=50K
358_a, millane, gilley,27, gymea street, centennial glen, holsworthy,5582, nsw,19310308,4626922,<=50K
359_a, hannah, murton,33, rumbelow court, evergreen, myrtleford,4807, nsw,19861012,8791506,<=50K
360_a, jacob, green,26, daley crescent, wheatlea, maiden gully,3073, sa,19920904,4468203,<=50K
361_a, alessandra, aldous,22, rymill place, wilding, cherrybrook,4012, nsw,19540315,8215027,<=50K
362_a, konstantinos, coffey,153, latchford street, kookardinia, terranora,3579, vic,19390921,4664050,>50K
363_a, abbey, seselja,19, vaughan garden, john flynn medical centre, marsden,4066, vic,19270208,4514063,<=50K
364_a, nemesia, hindmarch,25, maraar place, nunkeri, terrigal,2790, nsw,19320414,1108175,<=50K
365_a, emiily, compton,5, giliruk crescent, manton's rise, tuart hill,5118, wa,19190403,5510888,<=50K
366_a, grayson, mchenry,22, hargrave street, rosetta village, camp hill,4350, nsw,19141004,9561604,<=50K
367_a, ky, musolino,170, clive steele avenue, laane coree, great mackerel beach,5046, vic,19020214,4123509,>50K
368_a, jack, clarke,62, lyndon street, shady creek, paralowie,4054, vic,19611020,9797036,<=50K
369_a, alexandra, siemers,123, waller crescent, rubern cottage, batemans bay,3107, nsw,19440324,1995762,>50K
370_a, jack, hammer,10, hamelin crescent, cabbage tree, toormina,2164, vic,19060615,7993255,<=50K
371_a, sarah, van de water,460, fristrom crescent, tatyara, labrador,2263, nsw,19930103,9851215,<=50K
372_a, charlie, george,59, ellenborough street, clarence village, penguin,3095, sa,19930616,7943196,>50K
373_a, kyle, green,8, reveley crescent, clanoc cottage, toowoomba,3079, nsw,19081205,8262731,<=50K
374_a, kaitlyn, beattie,62, rosella street, sherwood, robertson,5155, nsw,19480506,4927131,<=50K
375_a, lewis, radic,95, laby place, north star holiday resort, redbank plains,2750, vic,19580202,1604740,>50K
376_a, alana, white,1, hoseason street, flr 5 john flynn medical centre, ringwood,2594, nsw,19440204,1205641,<=50K
377_a, harry, cachia,16, patton place, woy woy community care, picnic point,3418, nsw,19990516,4786889,<=50K
378_a, april, shepherd,48, cosgrove street, fairway villas, raymond island,2350, wa,19960311,1963578,<=50K
379_a, heath, silvestrino,21, cuthbert circuit, shopping centre, broome,5163, nsw,19700502,8317738,<=50K
380_a, arabella, hingston,46, tasman place, trail view, st kilda,3053, wa,19541027,4035879,<=50K
381_a, brinley, campbell,28, esk place, chateau royale, balwyn north,3165, wa,19170130,2501638,<=50K
382_a, ebony, stubbs,15, wisdom street, anderwood, gowrie,2107, qld,19401029,7760776,<=50K
383_a, alexander, milburn,61, edith place, agarabi, waramanga,3169, qld,19800826,4796018,<=50K
384_a, charles, ryan,123, charterisville avenue, flt 40, tarragindi,3952, qld,19270902,6495794,>50K
385_a, juliana, giannoni,2, albermarle place, dunbar, st albans,2232, nsw,19211230,2173695,<=50K
386_a, emiily, wieloch,38, liverpool street, pink lake caravan park, mundulla,6112, nsw,19990906,5530917,<=50K
387_a, nemesia, delev,2, nemarang crescent, bimbimbie vlge, barrack heights,3160, tas,19021016,8281266,<=50K
388_a, meg, zilm,2, camfield place, polynesian village, callala bay,6021, nsw,19040130,8967109,<=50K
389_a, meg, seppelt,33, meredith circuit, burrendong est, blacktown,2354, nsw,19960816,4226400,>50K
390_a, timara, clissold,61, ossa place, tudor court, dirranbandi,6110, qld,19980603,6625159,>50K
391_a, emiily, siddans,9, gatty place, pacific haven, parkside,3089, vic,19790222,7711611,<=50K
392_a, hannah, dunstone,28, molloy crescent, aprt 59, harbord,3056, tas,19771018,5507330,<=50K
393_a, chelsea, corrie,37, kalgoorlie crescent, bute park, torquay,7054, nsw,19520402,6925789,<=50K
394_a, dale, kiziridis,11, millen street, peregrine, bicton,4210, nsw,19470524,5711566,>50K
395_a, oliver, hilton,3, waller crescent, mayville, rose bay,3136, vic,19720530,5383571,<=50K
396_a, samuel, miles,33, waite street, north hill medical centre, cygnet,2156, vic,19980130,4494971,<=50K
397_a, spyke, shepherd,41, dinnison circuit, holmville, raymond terrace,2160, nsw,19390415,1447413,<=50K
398_a, ruby, blunden,6, sundew crescent, omaru, mount dandenong,2200, qld,19240209,4194116,<=50K
399_a, rebecca, matthews,40, cumpston place, wyoming park, belmont,4170, sa,19050810,3260440,>50K
400_a, hamish, weaver,35, tyson street, valencia park, morphettville,4215, wa,19860801,7603307,<=50K
401_a, lucy, meadows,50, yolla place, medical centre, craigie,3099, vic,19560921,2333015,<=50K
402_a, olivia, campbell,4, buxton street, south melbourne market, surfers paradise,6160, nsw,19000727,8829939,<=50K
403_a, richard, white,9, angas street, jarrah, eaton,4074, vic,19050528,6288404,<=50K
404_a, lucy, cheshire,36, dixon drive, glendower, daisy hill,3171, vic,19940114,3690150,>50K
405_a, paris, jolly,159, gungurra crescent, lazy acres, bicton,2069, nsw,19971206,7274345,<=50K
406_a, benjamin, campbell,3, cohn place, sec 478 hd paringa, marleston,2671, vic,19880728,8220163,>50K
407_a, casey, ryan,10, tenison-woods circuit, ewenmar, burpengary,5462, nsw,19900529,8918959,<=50K
408_a, georgia, white,12, tenison-woods circuit, ywurrie, dapto,2195, vic,19440918,9560942,<=50K
409_a, casey, huxley,26, kaberry place, dandegong, ermington,2627, nsw,19270908,4698545,<=50K
410_a, john, salt,11, howarth place, jingara, bonnells bay,4738, nsw,19920503,7730434,>50K
411_a, sophie, renfrey,179, barker street, wathonga, concord,4304, wa,19831118,8535289,<=50K
412_a, jessica, petersen,4, mugga way, la rhune, orange,5019, qld,19080207,9491923,<=50K
413_a, emma, passmore,110, aspinall street, kia-ora cottage, walbundrie,6051, vic,19271227,9157503,>50K
414_a, erin, ritzau,15, lubuma place, kanangra hostel, corowa,5126, vic,19930604,7704422,>50K
415_a, madeline, wang,8, martley circuit, shelomith, terrigal,2107, sa,19040108,9505709,<=50K
416_a, alexander, ollwitz,1, griffith place, crestfield, bongaree,6027, nsw,19701008,6108118,<=50K
417_a, daniel, buckmaster,405, cutlack street, hazelwood garden, pooginagoric,2430, nsw,19850326,7556034,>50K
418_a, erin, browne,10, litchfield place, macsview, malvern,6025, vic,19470601,1909245,<=50K
419_a, brooke, nederpel,32, stieglitz circuit, raffa estate, glenview,4104, nsw,19590624,5671162,<=50K
420_a, charles, atighi,5, mokare street, northern tablelands tennis academy, nightcliff,2085, qld,19561019,8117515,<=50K
421_a, robbie, gilbertson,34, rosman circuit, summer hill, raglan,6009, nsw,19150525,8598241,<=50K
422_a, alana, ebert,18, elimatta street, corella, ashfield,3067, qld,19770724,2930688,<=50K
423_a, kynan, hagemann,67, flanagan street, bythorne, denistone east,2820, nsw,19831120,9855905,<=50K
424_a, sam, ovens,60, bamir square, box range, bayswater,4220, sa,19110415,4851740,>50K
425_a, eloise, menzies,7, solander place, erina gardns, bibra lake,5063, tas,19881124,3835091,<=50K
426_a, cooper, groenewege,29, wearing street, glenview, bickley,5108, wa,19030818,9952563,<=50K
427_a, hattie, heesemans,181, cameron street, congreave court, wyoming,3400, tas,19100603,5626542,>50K
428_a, samuel, taubers,19, hutcheson street, the willows, lowood,4300, act,19981018,4099724,<=50K
429_a, madison, white,6, brinkley circuit, moonabba, townsend,2219, nsw,19250914,4485116,<=50K
430_a, blake, fogg,20, mirning crescent, booleringa, uriarra forest,4133, nsw,19540319,6830763,>50K
431_a, mikaela, cother,10, hinkler street, nymboida downs, camp hill,7030, qld,19570213,1037147,>50K
432_a, jassim, mason,23, gouger street, colbes, roxburgh park,3150, qld,19690406,4153916,<=50K
433_a, alexander, jukic,1, yerra court, gillin park, lake haven,2131, qld,19360522,9707302,<=50K
434_a, erin, goonan,89, berrigan crescent, ocean star villas, flemington,4701, qld,19240114,4773209,>50K
435_a, gabrielle, kinnane,31, mocatta place, burnside, laverton,2022, sa,19170923,9725077,<=50K
436_a, emiily, coleman,39, mcgill street, retirement village, gorokan,2346, qld,19450621,4127654,<=50K
437_a, jacob, furze,15, galibal street, willaroo, bossley park,7173, tas,19290917,7814172,<=50K
438_a, joshua, zbierski,42, plante place, old cob, athelstone,6151, nsw,19890910,4559733,>50K
439_a, kirra, simmonds,2, osmand street, wombinoo station, pakenham,4670, nsw,19200402,3107497,<=50K
440_a, tyler, crouch,17, paul coe crescent, the falls, purrumbete south,3207, qld,19940726,9134245,>50K
441_a, alissa, fergie,10, monaro crescent, mountview, nickol,5163, qld,19890204,2112958,>50K
442_a, lucas, nguyen,18, melrose drive, emu dpwns, bowral,5280, qld,19070330,9378158,<=50K
443_a, brandon, neumann,23, federal highway, lake downs super fine merino stud, owanyilla,2100, vic,19890823,7307864,>50K
444_a, charles, wilkins,184, whitham place, pijabah, tweed heads,2213, nsw,19030324,7783889,<=50K
445_a, bailey, kinter,14, dumas street, inglewood cottage, coombabah,3072, tas,19450923,7835914,<=50K
446_a, grace, woodmansee,26, mattingley court, fiveways, maribyrnong,4034, vic,19680128,7580317,<=50K
447_a, rohan, reid,355, fossey street, nairn lodge, flinders park,3732, nsw,19440813,5833983,>50K
448_a, hayden, maynard,409, pandanus street, chippendale village, port kembla,2171, wa,19610816,6156430,<=50K
449_a, daniel, xepapas,19, mann place, roebuck park, wyong,3189, vic,19090423,4203161,<=50K
