rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
rec-77-dup-0, joshua, garthwaite,42.0, mcclintock street, hallsville, avoca,3175, nsw,19050703.0,5226643,6510.0,Female,19.0,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
rec-290-dup-0, bne, browen,42.0, tillyard drive, willow wood, mentone,2231, vic,19241201.0,5216720,18217.0,Male,31.0,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
rec-31-org, jackson, cmielewski,76.0, angliss place, brookvale, tweed heads south,3082, vic,19141022.0,7997511,27003.0,Male,40.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,>50K
rec-232-dup-0, rhys, jeffries,3.0, whistlerplace, pepin, thornlands,4216, nsw,19200821.0,3750223,13733.0,Female,46.0,White,Divorced,Assoc-voc,United-States,Private,Sales,<=50K
rec-141-dup-0, tia, gols,101.0, boron ia drive, the cabin, sunnybank,3020, sa,19961121.0,7459384,175.0,Male,58.0,White,Married-civ-spouse,Doctorate,United-States,State-gov,Prof-specialty,>50K
rec-346-dup-0, laura, stubbs,68.0, eyre street, westwood homestead, palm island,4871, qld,19621222.0,1310830,3290.0,Female,27.0,White,Never-married,Prof-school,United-States,Private,Prof-specialty,>50K
rec-304-org, andrew, bradshaw,238.0, berne crescent, civic centre, greensborough,3095, sa,19941118.0,6385462,24593.0,Male,39.0,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,<=50K
rec-471-org, barnaby, shereston,1.0, margany street, flt 2a, keysborough,5045, wa,19961009.0,8585130,5548.0,Male,43.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K
rec-105-dup-0, mitchell, mcconnel,5.0, templeton street, gle n ayre, camdn,2500, vic,19370615.0,3413425,19724.0,Male,33.0,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
rec-75-dup-0, isabella, ayrse,1075.0, arthur circle, grevilal est, glewnood,5121, qld,19531230.0,9208787,137.0,Female,36.0,White,Widowed,HS-grad,United-States,Private,Other-service,<=50K
rec-414-dup-0, lucas, rawldings,11.0, paul coe drescent, glenefer garden, wanniassa,6122, vic,19141102.0,5141107,18522.0,Male,30.0,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K
rec-457-dup-0, alice, bellchambers,267.0, swanton wtreet, tallow-bwood, blacjtwon,3136, vic,19381230.0,8676818,20702.0,Female,51.0,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-68-dup-0, darcy, jolly,7.0, antill street, agar abi, marsfield,4173, nsw,19891008.0,7208848,21307.0,Male,30.0,White,Married-civ-spouse,Some-college,Nicaragua,Private,Machine-op-inspct,<=50K
rec-421-org, ethan, scrbak,2489.0, de burgh street, glendaurel, como,3156, vic,19100409.0,8766958,4428.0,Female,68.0,Black,Divorced,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
rec-159-dup-0, kyleh, reuter,185.0, padbury street, burnside, ballrat,4703, nsw,19251011.0,6546519,18772.0,Male,49.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-429-dup-0, jasmine, frahn,55.0, mckail crescent, keanlr, cooktown,3020, nsw,19040608.0,4013078,1181.0,Male,46.0,White,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
rec-49-dup-0, darcy, hochunli,22.0, lawrence close, cutler vill, sefton park,2380, tas,19370607.0,8750602,28170.0,Male,61.0,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
rec-301-dup-0, mcphail, benjamin,33.0, straliaplace, martins wele station, umina beach,4814, qld,19540903.0,6563107,6099.0,Male,90.0,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K
rec-95-dup-0, zachary, lodge,28.0, monaro highway, akenfield, sandy bay,4109, qld,19790613.0,3535105,11838.0,Female,41.0,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
rec-263-org, jarrod, polak,10.0, parsons street, nareen gardens hostel, elsternwick,6317, nsw,19330222.0,4360449,12754.0,Male,33.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Sales,<=50K
rec-95-org, zachary, lodge,28.0, monaro highway, akenfield, malvern east,2200, qld,19790613.0,2678628,9807.0,Female,25.0,White,Never-married,HS-grad,Mexico,Private,Adm-clerical,<=50K
rec-351-org, thomas, wijedasa,152.0, powers place, carney's arcade, bowen hills,6021, tas,19820415.0,8192413,24655.0,Female,41.0,Black,Married-civ-spouse,Some-college,United-States,Local-gov,Adm-clerical,<=50K
rec-417-dup-0, clodqgh, green,68.0, snowden place, heatherdale, burringbar,2750, vic,19150804.0,9080722,21319.0,Male,40.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Prof-specialty,<=50K
rec-453-dup-0, annabelle, clapham,312.0, martley circuit, aptmnt42, worrigee,4160, nsw,19960703.0,9692668,24909.0,Male,20.0,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
rec-481-dup-0, thomas, papanikolopoulos,14.0, doolanz court, frank jeffry hostel, ulladulla,4356, vic,19241204.0,7849076,25328.0,Female,29.0,Asian-Pac-Islander,Married-civ-spouse,Masters,Hong,Private,Prof-specialty,>50K
rec-210-org, bryce, fabel,3.0, nangor street, sherwood, beaumaris,2484, qld,19540519.0,5014276,10723.0,Male,30.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Prof-specialty,>50K
rec-317-org, lilian, griffen,155.0, lambert street, broadbridge manor, kilsyth,4829, vic,19381213.0,7355934,19849.0,Male,47.0,Amer-Indian-Eskimo,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,>50K
rec-305-org, edward, ryan,35.0, sidaway street, jemalong retrmnt vlge, avalon,3184, nsw,19230301.0,4392917,9313.0,Male,58.0,Black,Divorced,9th,United-States,Private,Farming-fishing,<=50K
rec-150-org, ash, worsley,3.0, russell drysdale crescent, gull cottage, greensborough,4032, nsw,19960512.0,5164697,12179.0,Male,34.0,White,Married-civ-spouse,Prof-school,United-States,Federal-gov,Prof-specialty,>50K
rec-65-dup-0, meaney, shantal,15.0, cockcroftavenue, sebaank, pakenham,2114, vic,19810717.0,9937720,27754.0,Male,38.0,White,Married-civ-spouse,9th,Mexico,Private,Farming-fishing,<=50K
rec-94-dup-0, eliza, sharon,120.0, brinsmeda street, chacor, greenapre,3214, nsw,19950112.0,2497676,6702.0,Female,49.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-60-org, daniel, marcic,11.0, barnes place, country club, wynnum west,5108, wa,19310308.0,8550692,2076.0,Male,42.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-28-dup-0, isabelle, lowe,27.0, kangairlla, grainger circuit, point turton,2450, vic,19980310.0,7007836,22267.0,Female,86.0,White,Never-married,Masters,United-States,Private,Adm-clerical,<=50K
rec-127-org, chloe, mayer,160.0, tuthill place, poldoe park, illawarra,2214, wa,19800326.0,3867233,16378.0,Male,68.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Sales,>50K
rec-263-dup-0, jarrod, polak,10.0, parsons street, nareen gardens hostel, elsternwikc,6317, sa,19330222.0,4360449,12754.0,Male,33.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Sales,<=50K
rec-450-org, finley, haeusler,27.0, noarlunga crescent, spring ridge, nambour,3180, vic,19660711.0,3025217,22063.0,Female,47.0,Black,Divorced,11th,United-States,Private,Other-service,<=50K
rec-278-dup-0, joshus, maclennan,41.0, karsjl, roper nplace, eight mile plains,2795, qld,19700525.0,8982317,14381.0,Male,54.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,<=50K
rec-17-dup-0, kyle, ryany,14.0, ind place, rocklea, port augusta,4350, nsw,19411102.0,2059726,17267.0,Male,36.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,>50K
rec-276-org, anthony, berry,11.0, a'beckett street, hd curramulka, minchinbury,3930, sa,19370703.0,8728762,20326.0,Male,24.0,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
rec-109-org, adriana, rudd,7.0, dickson chiropractic dickson chambers, mcivor house, kilsyth,3910, qld,19501217.0,2016313,20068.0,Female,21.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-42-org, thomas, morcom,16.0, alexandria street, trapalanda, vermont south,3714, vic,19800706.0,4569567,13511.0,Male,42.0,White,Never-married,HS-grad,United-States,Private,Transport-moving,<=50K
rec-155-org, phillip, ellem,41.0, outtrim avenue, ainslie house, avalon,3083, qld,19490902.0,3187616,5618.0,Male,57.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Adm-clerical,<=50K
rec-228-dup-0, stephanie, rumbal,26.0, sollya place, erina ardns, galston,6285, nsw,19150614.0,5779913,13163.0,Male,18.0,White,Never-married,10th,United-States,Private,Craft-repair,<=50K
rec-244-org, jack, spawton,43.0, jevons place, locn 1025, greenacre,6014, qld,19080317.0,3656816,9801.0,Male,35.0,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
rec-196-dup-0, carlin, clarwke,13.0, loch street, anzac house (cnr archer s street, kyabfam,5040, vic,19531013.0,3670162,20335.0,Female,21.0,White,Married-civ-spouse,12th,Portugal,Self-emp-not-inc,Adm-clerical,<=50K
rec-372-dup-0, talia, ho,117.0, illingworth street, liselivan, wynnum west,3201, vic,19740208.0,2143356,14910.0,Male,35.0,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-471-dup-0, barnaby, shereston,1.0, margany street, flt 2a, keysborough,5045, wa,19961009.0,8585130,5548.0,Male,43.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K
rec-1-org, karli, alderson,144.0, nulsen circuit, iowanna, tingalpa,3139, nsw,19510826.0,9541034,6416.0,Male,51.0,Black,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
rec-71-dup-0, cliare, priebe,39.0, stacy street, st francis vlge, clarence park,2145, vic,19900203.0,5569305,26230.0,Male,42.0,White,Married-civ-spouse,Prof-school,Cuba,Self-emp-inc,Prof-specialty,>50K
rec-170-dup-0, beal, jared,9.0, palmer street, hollybiooke, southern river,4811, nsw,19400526.0,7240930,26420.0,Male,35.0,White,Divorced,Bachelors,United-States,Private,Sales,<=50K
rec-33-org, brooklyn, manson,27.0, clive steele avenue, port fairy road, mount low,3450, vic,19710727.0,4493900,9777.0,Male,51.0,White,Married-civ-spouse,Masters,United-States,Private,Protective-serv,>50K
rec-395-org, sarah, schepers,118.0, tattersall crescent, coaake, kyogle,2212, nsw,19260705.0,3474290,14615.0,Male,33.0,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Craft-repair,<=50K
rec-246-org, jack, burford,26.0, noongale court, kiandra, highgate,2614, vic,19101115.0,3392254,10022.0,Female,20.0,White,Never-married,HS-grad,United-States,State-gov,Other-service,<=50K
rec-329-dup-0, emiily, kowald,18.0, daglish street, oakd ale, avalon,3030, vic,19250313.0,1590627,26095.0,Male,31.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-455-org, zachary, pringle,16.0, evergood close, emerywood, satur,2160, nsw,19410809.0,2770074,19627.0,Female,25.0,Black,Never-married,Some-college,United-States,Local-gov,Adm-clerical,<=50K
rec-395-dup-0, isaac, schepoirs,118.0, tattersall crescent, coaake, kyogle,2212, nsw,19861116.0,3474290,14615.0,Male,33.0,White,Married-civ-spouse,Assoc-acdm,United-States,Local-gov,Craft-repair,<=50K
rec-332-org, emiily, wynne,51.0, bungonia street, glenbrae, burringbar,2210, sa,19760814.0,2855156,18861.0,Female,21.0,White,Never-married,Some-college,United-States,State-gov,Adm-clerical,<=50K
rec-241-dup-0, brooke, pennell,32.0, jervois street, wheatlea, mooraobbin,4821, nsw,19641212.0,7585474,17511.0,Male,37.0,Black,Married-civ-spouse,Some-college,Jamaica,Private,Adm-clerical,>50K
rec-475-org, isaac, quilliam,11.0, namatjira drive, delaware, geelong west,3072, nsw,19930926.0,1556150,10509.0,Female,63.0,White,Divorced,HS-grad,United-States,Private,Prof-specialty,<=50K
rec-488-dup-0, kob, korbut,1.0, kennewell xplace, heights estate, blacktown,4390, wa,19090519.0,9712042,25379.0,Male,42.0,White,Divorced,11th,Mexico,Private,Sales,<=50K
rec-134-org, troy, reid,1.0, allan street, townview, page,2774, qld,19250727.0,3580821,2692.0,Male,29.0,White,Never-married,Prof-school,Italy,Self-emp-not-inc,Prof-specialty,>50K
rec-177-dup-0, guthridge, thomas,6.0, brunswick circuit, tintagel, avondale heights,2073, vic,19080625.0,4255165,12702.0,Male,51.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-120-dup-0, nicholas, matthews,19.0, james smithi circuit, old wefeoona, dulwic hhill,4170, sa,19570116.0,9908807,26180.0,Female,46.0,Amer-Indian-Eskimo,Never-married,1st-4th,United-States,Local-gov,Other-service,<=50K
rec-245-org, riley, ho,53.0, discovery street, rockview, orange,2011, wa,19000702.0,5033334,16756.0,Male,32.0,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-27-org, fiona, worsley,59.0, gingana street, thorndale, dysart,2193, vic,19960902.0,9804147,16266.0,Male,30.0,White,Married-civ-spouse,Some-college,United-States,Private,Adm-clerical,<=50K
rec-136-org, india, negrean,1.0, barringer street, sherwood, parkinson,3168, wa,19860923.0,2097928,14788.0,Female,55.0,White,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-172-dup-0, brydon, webb,11.0, walker crrscent, bugoren, charlstown,6258, nsw,19190528.0,4191569,1804.0,Male,32.0,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
rec-98-dup-0, oakleigh, fitzpatrick,16.0, archdall street, clear creek, north amr,2122, gas,19580922.0,6731902,6784.0,Male,17.0,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
rec-19-org, cambell, hursey,3.0, spinifex street, sweet waters, toowoomba,3980, sa,19800422.0,7118146,6414.0,Male,69.0,White,Widowed,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-285-org, kirrah, mccarthy,79.0, laseron place, rowethorpe, winmalee,2073, wa,19400306.0,2583973,20098.0,Male,42.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-292-org, pace, blake,12.0, goble street, ashleigh house bergen court, haddon,3056, vic,19751212.0,1356319,25132.0,Male,37.0,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
rec-276-dup-0, anthony, berry,11.0, a'beckett street, hd curramulka, minchinbury,3930, sa,19370703.0,8728762,20326.0,Male,24.0,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
rec-213-org, mitchell, scrbak,950.0, holyman street, berkeley vlge, safety bay,4300, qld,19060811.0,3592109,11382.0,Female,26.0,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-41-dup-0, claudia, eglin ton,50.0, glenelg street, lans downe, roleystone,4556, vic,19811022.0,6033620,6235.0,Female,30.0,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
rec-43-dup-0, kyah, ngai,56.0, shoalhaven avenue, the nount, culburra,3083, vic,19630406.0,9351600,28257.0,Female,55.0,Black,Divorced,Some-college,United-States,State-gov,Prof-specialty,<=50K
rec-389-org, callum, fauser,4.0, sandover circuit, eagleview, clare,3021, nsw,19970227.0,2873125,1335.0,Female,56.0,Black,Widowed,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-115-dup-0, nicholas, toso,14.0, carnegie crescent, moonah, mullumbimby,5109, wa,19710120.0,1111504,16288.0,Male,43.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
rec-56-dup-0, ashley, heazdon,17.0, sheehy street, hawkins masonic vlge, warrandyte,3073, vic,19880814.0,7871445,28739.0,Male,29.0,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,>50K
rec-360-org, alexandra, hearn,7.0, booth crescent, unt 5, leichhardt,5037, nsw,19300818.0,3179241,28501.0,Male,45.0,Black,Married-civ-spouse,HS-grad,United-States,Private,Protective-serv,>50K
rec-324-org, madeline, najm,13.0, boronia drive, poplar bend, evans head,4216, nsw,19420813.0,8918633,27845.0,Female,35.0,White,Never-married,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K
rec-314-dup-0, hattie, white,20.0, ebden street, arkbaa, lalor,4750, nsw,19250301.0,2133927,11093.0,Male,90.0,White,Never-married,Bachelors,United-States,Private,Exec-managerial,<=50K
rec-231-dup-0, jade, matthews,49.0, ballonnest street, combog olong, young,6065, sa,19581231.0,5023792,10000.0,Female,23.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-36-dup-0, charlolte, satterley,41.0, counsel street, hilltop hostel rowethorpe, berwic,4556, nsw,19151209.0,4658473,17400.0,Male,45.0,White,Married-civ-spouse,Bachelors,United-States,State-gov,Exec-managerial,>50K
rec-322-dup-0, paine, melanie,4.0, andrewsstreet, rosetta village, salisbury east,3095, qld,19521118.0,2053758,16941.0,Male,50.0,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
rec-293-dup-0, holly, northway,3.0, collingridge street, brentwoo d vlge, sunshine,2324, vic,19850215.0,5614773,18690.0,Male,60.0,White,Married-civ-spouse,Masters,United-States,Self-emp-not-inc,Prof-specialty,<=50K
rec-110-dup-0, ruby, riding,7.0, middletoz cwircuit, yaraan, ceduna,4214, vic,19650615.0,9233472,27454.0,Female,25.0,Black,Never-married,Bachelors,Jamaica,Private,Other-service,<=50K
rec-464-org, jessica, noble,42.0, boolimba crescent, lashbrooke, cranbourne,2219, vic,19940815.0,7984432,6508.0,Female,45.0,Asian-Pac-Islander,Widowed,HS-grad,South,Private,Other-service,<=50K
rec-105-org, mitchell, mcconnel,5.0, templeton street, glen ayre, camden,2500, vic,19370615.0,3413425,19724.0,Male,33.0,White,Married-civ-spouse,Some-college,United-States,Private,Craft-repair,<=50K
rec-270-org, hannah, spong,16.0, ellis place, wallaby, albany creek,3818, tas,19630205.0,8442523,11172.0,Male,35.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-47-org, bianca, demetriou,4.0, jennings street, ahwahnee, dapto,3216, nsw,19261103.0,8066343,8161.0,Male,37.0,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,>50K
rec-470-org, jack, mcphie,155.0, shumack street, millard centre, clayton,4504, nsw,19720208.0,9497108,20902.0,Male,42.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-221-dup-0, broke, durbridge,63.0, boult place, banamba, bacchusm arsh,6147, sa,19951015.0,6266446,27825.0,Male,70.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Tech-support,<=50K
